<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,1,20160114,114100,76.5380000,76.5400000,76.5000000,76.5100000,7428000
USD000000TOD,1,20160114,114200,76.5200000,76.5580000,76.5200000,76.5490000,2174000
USD000000TOD,1,20160114,114300,76.5540000,76.5550000,76.5500000,76.5550000,941000
USD000000TOD,1,20160114,114400,76.5510000,76.5560000,76.5370000,76.5410000,1340000
USD000000TOD,1,20160114,114500,76.5420000,76.5550000,76.5070000,76.5100000,2840000
USD000000TOD,1,20160114,114600,76.5080000,76.5240000,76.4700000,76.4900000,5557000
USD000000TOD,1,20160114,114700,76.4870000,76.5100000,76.4750000,76.5100000,4271000
USD000000TOD,1,20160114,114800,76.5140000,76.5200000,76.4970000,76.5100000,1802000
USD000000TOD,1,20160114,114900,76.5190000,76.5200000,76.4980000,76.4980000,975000
USD000000TOD,1,20160114,115000,76.5070000,76.5160000,76.4850000,76.5100000,2050000
USD000000TOD,1,20160114,115100,76.5070000,76.5270000,76.5010000,76.5240000,6856000
USD000000TOD,1,20160114,115200,76.5240000,76.5300000,76.5130000,76.5300000,2861000
USD000000TOD,1,20160114,115300,76.5200000,76.5300000,76.5140000,76.5290000,1553000
USD000000TOD,1,20160114,115400,76.5330000,76.5330000,76.4900000,76.5090000,2684000
USD000000TOD,1,20160114,115500,76.5000000,76.5380000,76.4980000,76.5140000,4985000
USD000000TOD,1,20160114,115600,76.5060000,76.5370000,76.5010000,76.5090000,2737000
USD000000TOD,1,20160114,115700,76.5170000,76.5300000,76.4920000,76.4940000,3918000
USD000000TOD,1,20160114,115800,76.4900000,76.4950000,76.4680000,76.4820000,5784000
USD000000TOD,1,20160114,115900,76.4760000,76.4920000,76.4000000,76.4200000,14335000
USD000000TOD,1,20160114,120000,76.4070000,76.4540000,76.4060000,76.4440000,4396000
USD000000TOD,1,20160114,120100,76.4260000,76.4580000,76.3940000,76.4500000,7406000
USD000000TOD,1,20160114,120200,76.4480000,76.4600000,76.4400000,76.4600000,1464000
USD000000TOD,1,20160114,120300,76.4440000,76.4800000,76.4430000,76.4710000,8541000
USD000000TOD,1,20160114,120400,76.4710000,76.5060000,76.4650000,76.5000000,4770000
USD000000TOD,1,20160114,120500,76.4840000,76.5000000,76.4650000,76.4790000,1982000
USD000000TOD,1,20160114,120600,76.4900000,76.5470000,76.4780000,76.5140000,14161000
USD000000TOD,1,20160114,120700,76.5010000,76.5350000,76.5000000,76.5190000,5004000
USD000000TOD,1,20160114,120800,76.5180000,76.5430000,76.5090000,76.5430000,6443000
USD000000TOD,1,20160114,120900,76.5430000,76.5570000,76.5350000,76.5440000,12067000
USD000000TOD,1,20160114,121000,76.5520000,76.5560000,76.5380000,76.5520000,10541000
USD000000TOD,1,20160114,121100,76.5510000,76.5570000,76.5350000,76.5410000,3113000
USD000000TOD,1,20160114,121200,76.5440000,76.5480000,76.5080000,76.5180000,3315000
USD000000TOD,1,20160114,121300,76.5110000,76.5190000,76.4910000,76.5110000,3398000
USD000000TOD,1,20160114,121400,76.5230000,76.5300000,76.5020000,76.5020000,2191000
USD000000TOD,1,20160114,121500,76.5070000,76.5150000,76.5020000,76.5150000,2525000
USD000000TOD,1,20160114,121600,76.5130000,76.5210000,76.5090000,76.5200000,3193000
USD000000TOD,1,20160114,121700,76.5190000,76.5310000,76.5150000,76.5150000,4687000
USD000000TOD,1,20160114,121800,76.5140000,76.5500000,76.5130000,76.5500000,16437000
USD000000TOD,1,20160114,121900,76.5490000,76.5500000,76.5300000,76.5430000,1375000
USD000000TOD,1,20160114,122000,76.5410000,76.5490000,76.5300000,76.5470000,4223000
USD000000TOD,1,20160114,122100,76.5310000,76.5450000,76.5270000,76.5430000,2892000
USD000000TOD,1,20160114,122200,76.5330000,76.5480000,76.5250000,76.5350000,2860000
USD000000TOD,1,20160114,122300,76.5340000,76.5470000,76.5300000,76.5440000,1560000
USD000000TOD,1,20160114,122400,76.5370000,76.5370000,76.5160000,76.5200000,1629000
USD000000TOD,1,20160114,122500,76.5340000,76.5370000,76.5170000,76.5200000,1615000
USD000000TOD,1,20160114,122600,76.5210000,76.5350000,76.5070000,76.5310000,7726000
USD000000TOD,1,20160114,122700,76.5320000,76.5440000,76.5220000,76.5220000,3077000
USD000000TOD,1,20160114,122800,76.5400000,76.5400000,76.5200000,76.5210000,1158000
USD000000TOD,1,20160114,122900,76.5310000,76.5310000,76.5200000,76.5200000,1682000
USD000000TOD,1,20160114,123000,76.5270000,76.5270000,76.4950000,76.4950000,1987000
USD000000TOD,1,20160114,123100,76.5000000,76.5340000,76.5000000,76.5290000,3584000
USD000000TOD,1,20160114,123200,76.5340000,76.5350000,76.5290000,76.5300000,1243000
USD000000TOD,1,20160114,123300,76.5300000,76.5360000,76.5250000,76.5300000,958000
USD000000TOD,1,20160114,123400,76.5300000,76.5350000,76.5080000,76.5080000,1810000
USD000000TOD,1,20160114,123500,76.5100000,76.5100000,76.4600000,76.4600000,4881000
USD000000TOD,1,20160114,123600,76.4600000,76.4670000,76.4510000,76.4600000,2531000
USD000000TOD,1,20160114,123700,76.4560000,76.5140000,76.4550000,76.5000000,8396000
USD000000TOD,1,20160114,123800,76.5050000,76.5100000,76.4900000,76.4990000,5763000
USD000000TOD,1,20160114,123900,76.4830000,76.4920000,76.4680000,76.4800000,1065000
USD000000TOD,1,20160114,124000,76.4850000,76.4850000,76.4170000,76.4170000,7383000
USD000000TOD,1,20160114,124100,76.4120000,76.4290000,76.3500000,76.3510000,15750000
USD000000TOD,1,20160114,124200,76.3610000,76.4020000,76.3250000,76.3840000,11213000
USD000000TOD,1,20160114,124300,76.3820000,76.4340000,76.3670000,76.4140000,4993000
USD000000TOD,1,20160114,124400,76.4260000,76.4470000,76.4110000,76.4390000,2451000
USD000000TOD,1,20160114,124500,76.4380000,76.4380000,76.3950000,76.4000000,2342000
USD000000TOD,1,20160114,124600,76.4100000,76.4200000,76.3930000,76.4100000,1274000
USD000000TOD,1,20160114,124700,76.4010000,76.4200000,76.3700000,76.4200000,3951000
USD000000TOD,1,20160114,124800,76.4290000,76.4500000,76.4170000,76.4180000,2297000
USD000000TOD,1,20160114,124900,76.4180000,76.4400000,76.4160000,76.4220000,2005000
USD000000TOD,1,20160114,125000,76.4410000,76.4530000,76.4330000,76.4360000,3842000
USD000000TOD,1,20160114,125100,76.4500000,76.4500000,76.4330000,76.4330000,666000
USD000000TOD,1,20160114,125200,76.4300000,76.4440000,76.4220000,76.4430000,2072000
USD000000TOD,1,20160114,125300,76.4400000,76.4420000,76.4120000,76.4400000,1149000
USD000000TOD,1,20160114,125400,76.4400000,76.4600000,76.4350000,76.4600000,2729000
USD000000TOD,1,20160114,125500,76.4590000,76.4590000,76.4330000,76.4470000,5189000
USD000000TOD,1,20160114,125600,76.4280000,76.4490000,76.4220000,76.4490000,2373000
USD000000TOD,1,20160114,125700,76.4480000,76.4570000,76.4350000,76.4350000,4287000
USD000000TOD,1,20160114,125800,76.4520000,76.4550000,76.4350000,76.4350000,1136000
USD000000TOD,1,20160114,125900,76.4400000,76.4570000,76.4270000,76.4570000,802000
USD000000TOD,1,20160114,130000,76.4470000,76.4470000,76.4470000,76.4470000,50000
USD000000TOD,1,20160114,130100,76.4500000,76.4510000,76.4310000,76.4440000,3017000
USD000000TOD,1,20160114,130200,76.4310000,76.4450000,76.4280000,76.4450000,642000
USD000000TOD,1,20160114,130300,76.4480000,76.4580000,76.4480000,76.4580000,2915000
USD000000TOD,1,20160114,130400,76.4520000,76.5250000,76.4500000,76.5020000,16900000
USD000000TOD,1,20160114,130500,76.5090000,76.5200000,76.4840000,76.4970000,7834000
USD000000TOD,1,20160114,130600,76.4980000,76.5190000,76.4730000,76.5000000,10703000
USD000000TOD,1,20160114,130700,76.5120000,76.5120000,76.4910000,76.5010000,1700000
USD000000TOD,1,20160114,130800,76.5030000,76.5090000,76.4620000,76.4710000,5189000
USD000000TOD,1,20160114,130900,76.4900000,76.5000000,76.4760000,76.4900000,1530000
USD000000TOD,1,20160114,131000,76.4900000,76.4970000,76.4900000,76.4970000,959000
USD000000TOD,1,20160114,131100,76.4840000,76.4980000,76.4700000,76.4950000,4218000
USD000000TOD,1,20160114,131200,76.4900000,76.5010000,76.4800000,76.4800000,4722000
USD000000TOD,1,20160114,131300,76.4880000,76.4880000,76.4550000,76.4750000,2451000
USD000000TOD,1,20160114,131400,76.4700000,76.4700000,76.4340000,76.4510000,3179000
USD000000TOD,1,20160114,131500,76.4510000,76.4510000,76.4410000,76.4410000,108000
USD000000TOD,1,20160114,131600,76.4500000,76.4640000,76.4500000,76.4640000,599000
USD000000TOD,1,20160114,131700,76.4600000,76.4650000,76.4550000,76.4550000,1399000
USD000000TOD,1,20160114,131800,76.4650000,76.4650000,76.4350000,76.4440000,1979000
USD000000TOD,1,20160114,131900,76.4450000,76.4460000,76.4300000,76.4310000,1060000
USD000000TOD,1,20160114,132000,76.4300000,76.4310000,76.3900000,76.4010000,3140000
USD000000TOD,1,20160114,132100,76.3910000,76.4100000,76.3900000,76.4100000,2003000
USD000000TOD,1,20160114,132200,76.4280000,76.4290000,76.3930000,76.4130000,1453000
USD000000TOD,1,20160114,132300,76.4140000,76.4280000,76.4000000,76.4140000,1960000
USD000000TOD,1,20160114,132400,76.4140000,76.4250000,76.4080000,76.4250000,271000
USD000000TOD,1,20160114,132500,76.4200000,76.4660000,76.3660000,76.3850000,9082000
USD000000TOD,1,20160114,132600,76.4000000,76.4040000,76.3850000,76.3970000,403000
USD000000TOD,1,20160114,132700,76.3970000,76.4070000,76.3900000,76.4000000,898000
USD000000TOD,1,20160114,132800,76.4000000,76.4200000,76.3950000,76.3950000,3688000
USD000000TOD,1,20160114,132900,76.3930000,76.4100000,76.3740000,76.3970000,2544000
USD000000TOD,1,20160114,133000,76.4100000,76.4460000,76.4100000,76.4380000,2368000
USD000000TOD,1,20160114,133100,76.4310000,76.4360000,76.4170000,76.4260000,254000
USD000000TOD,1,20160114,133200,76.4220000,76.4390000,76.4200000,76.4360000,1087000
USD000000TOD,1,20160114,133300,76.4390000,76.4430000,76.4390000,76.4430000,24000
USD000000TOD,1,20160114,133400,76.4420000,76.4470000,76.4400000,76.4470000,1076000
USD000000TOD,1,20160114,133500,76.4510000,76.4510000,76.3920000,76.4060000,1368000
USD000000TOD,1,20160114,133600,76.4060000,76.4120000,76.3910000,76.3990000,2461000
USD000000TOD,1,20160114,133700,76.3910000,76.4000000,76.3680000,76.3900000,5624000
USD000000TOD,1,20160114,133800,76.3980000,76.3980000,76.3050000,76.3100000,10873000
USD000000TOD,1,20160114,133900,76.3180000,76.3940000,76.3180000,76.3910000,4401000
USD000000TOD,1,20160114,134000,76.3890000,76.4080000,76.3890000,76.3940000,767000
USD000000TOD,1,20160114,134100,76.4000000,76.4060000,76.3920000,76.3920000,1326000
USD000000TOD,1,20160114,134200,76.4000000,76.4020000,76.3570000,76.3570000,1947000
USD000000TOD,1,20160114,134300,76.3760000,76.4120000,76.3700000,76.3960000,5257000
USD000000TOD,1,20160114,134400,76.4100000,76.4260000,76.4000000,76.4000000,2258000
USD000000TOD,1,20160114,134500,76.4050000,76.4080000,76.3950000,76.4000000,1330000
USD000000TOD,1,20160114,134600,76.4010000,76.4240000,76.3990000,76.4190000,1713000
USD000000TOD,1,20160114,134700,76.4000000,76.4160000,76.4000000,76.4100000,569000
USD000000TOD,1,20160114,134800,76.4100000,76.4200000,76.4100000,76.4130000,1853000
USD000000TOD,1,20160114,134900,76.4220000,76.4400000,76.4220000,76.4320000,1433000
USD000000TOD,1,20160114,135000,76.4180000,76.4350000,76.3900000,76.4150000,8497000
USD000000TOD,1,20160114,135100,76.4000000,76.4010000,76.3600000,76.3700000,5152000
USD000000TOD,1,20160114,135200,76.3660000,76.3670000,76.3460000,76.3650000,4112000
USD000000TOD,1,20160114,135300,76.3540000,76.3730000,76.3540000,76.3650000,1071000
USD000000TOD,1,20160114,135400,76.3650000,76.3690000,76.3580000,76.3600000,407000
USD000000TOD,1,20160114,135500,76.3710000,76.3710000,76.3600000,76.3600000,243000
USD000000TOD,1,20160114,135600,76.3580000,76.3670000,76.3500000,76.3660000,1290000
USD000000TOD,1,20160114,135700,76.3650000,76.3690000,76.3540000,76.3600000,814000
USD000000TOD,1,20160114,135800,76.3600000,76.3710000,76.3600000,76.3710000,372000
USD000000TOD,1,20160114,135900,76.3780000,76.3830000,76.3700000,76.3830000,462000
USD000000TOD,1,20160114,140000,76.3830000,76.3900000,76.3830000,76.3880000,1631000
USD000000TOD,1,20160114,140100,76.3900000,76.3900000,76.3800000,76.3900000,77000
USD000000TOD,1,20160114,140200,76.3960000,76.3960000,76.3680000,76.3680000,490000
USD000000TOD,1,20160114,140300,76.3900000,76.3900000,76.3750000,76.3750000,40000
USD000000TOD,1,20160114,140400,76.3750000,76.3900000,76.3750000,76.3800000,1132000
USD000000TOD,1,20160114,140500,76.3720000,76.3720000,76.3670000,76.3670000,310000
USD000000TOD,1,20160114,140600,76.3820000,76.4120000,76.3640000,76.3780000,1596000
USD000000TOD,1,20160114,140700,76.3680000,76.4090000,76.3650000,76.4090000,1240000
USD000000TOD,1,20160114,140800,76.4080000,76.4100000,76.3900000,76.3900000,1875000
USD000000TOD,1,20160114,140900,76.3810000,76.4190000,76.3810000,76.4170000,713000
USD000000TOD,1,20160114,141000,76.4070000,76.4230000,76.4050000,76.4050000,317000
USD000000TOD,1,20160114,141100,76.4020000,76.4180000,76.4000000,76.4150000,75000
USD000000TOD,1,20160114,141200,76.4100000,76.4440000,76.4100000,76.4350000,2493000
USD000000TOD,1,20160114,141300,76.4340000,76.4600000,76.4340000,76.4480000,1824000
USD000000TOD,1,20160114,141400,76.4600000,76.5190000,76.4600000,76.5170000,7442000
USD000000TOD,1,20160114,141500,76.5020000,76.5220000,76.4890000,76.4910000,1963000
USD000000TOD,1,20160114,141600,76.5120000,76.5120000,76.4640000,76.4640000,1778000
USD000000TOD,1,20160114,141700,76.4700000,76.4870000,76.4660000,76.4660000,888000
USD000000TOD,1,20160114,141800,76.4830000,76.4920000,76.4740000,76.4780000,1305000
USD000000TOD,1,20160114,141900,76.4630000,76.4770000,76.4480000,76.4480000,436000
USD000000TOD,1,20160114,142000,76.4480000,76.4570000,76.4480000,76.4500000,7000
USD000000TOD,1,20160114,142100,76.4570000,76.4570000,76.4200000,76.4200000,1251000
USD000000TOD,1,20160114,142200,76.4290000,76.4550000,76.4290000,76.4550000,95000
USD000000TOD,1,20160114,142300,76.4630000,76.4630000,76.4550000,76.4620000,96000
USD000000TOD,1,20160114,142400,76.4600000,76.4600000,76.4500000,76.4500000,1548000
USD000000TOD,1,20160114,142500,76.4520000,76.4650000,76.4380000,76.4420000,1549000
USD000000TOD,1,20160114,142600,76.4630000,76.4650000,76.4430000,76.4610000,2923000
USD000000TOD,1,20160114,142700,76.4500000,76.4500000,76.4290000,76.4390000,1647000
USD000000TOD,1,20160114,142800,76.4200000,76.4300000,76.4000000,76.4000000,2179000
USD000000TOD,1,20160114,142900,76.4200000,76.4200000,76.4200000,76.4200000,83000
USD000000TOD,1,20160114,143000,76.4200000,76.4210000,76.4000000,76.4120000,287000
USD000000TOD,1,20160114,143100,76.4260000,76.4260000,76.4260000,76.4260000,2000
USD000000TOD,1,20160114,143200,76.4100000,76.4200000,76.4020000,76.4200000,956000
USD000000TOD,1,20160114,143300,76.4300000,76.4320000,76.4250000,76.4250000,1193000
USD000000TOD,1,20160114,143400,76.4160000,76.4160000,76.4100000,76.4100000,41000
USD000000TOD,1,20160114,143500,76.4090000,76.4400000,76.4070000,76.4380000,890000
USD000000TOD,1,20160114,143600,76.4580000,76.4580000,76.4300000,76.4320000,712000
USD000000TOD,1,20160114,143700,76.4340000,76.4350000,76.4210000,76.4290000,442000
USD000000TOD,1,20160114,143800,76.4340000,76.4340000,76.4260000,76.4270000,1249000
USD000000TOD,1,20160114,143900,76.4270000,76.4270000,76.4200000,76.4220000,11491000
USD000000TOD,1,20160114,144000,76.4210000,76.4270000,76.3900000,76.4270000,7148000
USD000000TOD,1,20160114,144100,76.4180000,76.4360000,76.4160000,76.4330000,4428000
USD000000TOD,1,20160114,144200,76.4300000,76.4660000,76.4000000,76.4000000,8019000
USD000000TOD,1,20160114,144300,76.4110000,76.4190000,76.4000000,76.4000000,2241000
USD000000TOD,1,20160114,144400,76.4000000,76.4080000,76.3820000,76.4040000,906000
USD000000TOD,1,20160114,144500,76.4110000,76.4110000,76.3800000,76.3800000,2232000
USD000000TOD,1,20160114,144600,76.3800000,76.3900000,76.3690000,76.3900000,3229000
USD000000TOD,1,20160114,144700,76.3790000,76.3830000,76.3790000,76.3830000,93000
USD000000TOD,1,20160114,144800,76.3820000,76.3850000,76.3630000,76.3630000,5005000
USD000000TOD,1,20160114,144900,76.3620000,76.3810000,76.3600000,76.3810000,335000
USD000000TOD,1,20160114,145000,76.3690000,76.4200000,76.3690000,76.4010000,3305000
USD000000TOD,1,20160114,145100,76.4140000,76.4140000,76.3600000,76.3800000,4421000
USD000000TOD,1,20160114,145200,76.3760000,76.3810000,76.3660000,76.3760000,1821000
USD000000TOD,1,20160114,145300,76.3640000,76.3760000,76.3600000,76.3760000,106000
USD000000TOD,1,20160114,145400,76.3800000,76.3800000,76.3660000,76.3710000,342000
USD000000TOD,1,20160114,145500,76.3730000,76.3800000,76.3730000,76.3800000,1062000
USD000000TOD,1,20160114,145600,76.3720000,76.3770000,76.3610000,76.3770000,570000
USD000000TOD,1,20160114,145700,76.3690000,76.3700000,76.3690000,76.3690000,119000
USD000000TOD,1,20160114,145800,76.3650000,76.3730000,76.3640000,76.3680000,853000
USD000000TOD,1,20160114,145900,76.3630000,76.3640000,76.3450000,76.3450000,6316000
USD000000TOD,1,20160114,150000,76.3450000,76.3540000,76.3070000,76.3200000,6141000
USD000000TOD,1,20160114,150100,76.3120000,76.3120000,76.2820000,76.3030000,9650000
USD000000TOD,1,20160114,150200,76.2980000,76.3050000,76.2840000,76.2930000,650000
USD000000TOD,1,20160114,150300,76.3020000,76.3330000,76.2840000,76.3310000,3810000
USD000000TOD,1,20160114,150400,76.3300000,76.3500000,76.3240000,76.3300000,1303000
USD000000TOD,1,20160114,150500,76.3300000,76.3300000,76.2650000,76.2790000,2952000
USD000000TOD,1,20160114,150600,76.2750000,76.2840000,76.2500000,76.2500000,9370000
USD000000TOD,1,20160114,150700,76.2610000,76.2680000,76.2500000,76.2620000,7316000
USD000000TOD,1,20160114,150800,76.2620000,76.2990000,76.2560000,76.2960000,4079000
USD000000TOD,1,20160114,150900,76.2990000,76.3200000,76.2700000,76.2820000,6708000
USD000000TOD,1,20160114,151000,76.2980000,76.3060000,76.2640000,76.2640000,1203000
USD000000TOD,1,20160114,151100,76.2670000,76.2670000,76.2010000,76.2010000,4207000
USD000000TOD,1,20160114,151200,76.2150000,76.2270000,76.2000000,76.2270000,2127000
USD000000TOD,1,20160114,151300,76.2240000,76.2440000,76.2110000,76.2400000,2681000
USD000000TOD,1,20160114,151400,76.2320000,76.2390000,76.2200000,76.2390000,1065000
USD000000TOD,1,20160114,151500,76.2390000,76.2400000,76.1900000,76.2000000,12605000
USD000000TOD,1,20160114,151600,76.2000000,76.2200000,76.1700000,76.2200000,12587000
USD000000TOD,1,20160114,151700,76.2200000,76.2930000,76.2030000,76.2440000,4242000
USD000000TOD,1,20160114,151800,76.2590000,76.2590000,76.2130000,76.2340000,2439000
USD000000TOD,1,20160114,151900,76.2450000,76.2580000,76.2410000,76.2500000,72000
USD000000TOD,1,20160114,152000,76.2500000,76.2710000,76.2500000,76.2710000,1671000
USD000000TOD,1,20160114,152100,76.2830000,76.2830000,76.2650000,76.2740000,573000
USD000000TOD,1,20160114,152200,76.2650000,76.2740000,76.2620000,76.2620000,231000
USD000000TOD,1,20160114,152300,76.2830000,76.3200000,76.2830000,76.3200000,6707000
USD000000TOD,1,20160114,152400,76.3200000,76.3250000,76.3100000,76.3100000,1117000
USD000000TOD,1,20160114,152500,76.3040000,76.3170000,76.2940000,76.2940000,2718000
USD000000TOD,1,20160114,152600,76.2900000,76.2940000,76.2630000,76.2640000,4779000
USD000000TOD,1,20160114,152700,76.2750000,76.2760000,76.2330000,76.2660000,4607000
USD000000TOD,1,20160114,152800,76.2670000,76.2880000,76.2670000,76.2850000,773000
USD000000TOD,1,20160114,152900,76.2760000,76.2780000,76.2620000,76.2780000,296000
USD000000TOD,1,20160114,153000,76.2840000,76.2850000,76.2650000,76.2790000,256000
USD000000TOD,1,20160114,153100,76.2720000,76.2750000,76.2610000,76.2750000,24000
USD000000TOD,1,20160114,153200,76.2610000,76.2660000,76.2400000,76.2500000,3351000
USD000000TOD,1,20160114,153300,76.2520000,76.2590000,76.2440000,76.2580000,547000
