id,date,CORE,CSV_COMMON,CSV_MYT,JSON_SAPPHIRE
3060,TICKET_ID_WAITING_4KOGAN,1.025,0.45,,2.208
3061,TICKET_ID_WAITING_4KOGAN,1.024,0.451,,2.208
3062,TICKET_ID_WAITING_4KOGAN,1.022,0.45,,2.207
3063,TICKET_ID_WAITING_4KOGAN,1.021,0.448,,2.207
3064,TICKET_ID_WAITING_4KOGAN,1.019,0.448,,2.206
3065,TICKET_ID_WAITING_4KOGAN,1.016,0.446,,2.204
3066,TICKET_ID_WAITING_4KOGAN,1.014,0.446,,2.204
3067,TICKET_ID_WAITING_4KOGAN,1.013,0.445,,2.203
3068,TICKET_ID_WAITING_4KOGAN,1.011,0.444,,2.202
3069,TICKET_ID_WAITING_4KOGAN,1.009,0.443,,2.201
3070,TICKET_ID_WAITING_4KOGAN,1.008,0.441,,2.201
3071,TICKET_ID_WAITING_4KOGAN,1.006,0.441,,2.201
3072,TICKET_ID_WAITING_4KOGAN,1.004,0.44,,2.2
3073,TICKET_ID_WAITING_4KOGAN,1.003,0.438,,2.2
3074,TICKET_ID_WAITING_4KOGAN,1.001,0.438,,2.199
3075,TICKET_ID_WAITING_4KOGAN,1.0,0.436,,2.198
3076,TICKET_ID_WAITING_4KOGAN,0.996,0.436,,2.196
3077,TICKET_ID_WAITING_4KOGAN,0.996,0.435,,2.197
3078,TICKET_ID_WAITING_4KOGAN,0.995,0.433,,2.198
3079,TICKET_ID_WAITING_4KOGAN,0.993,0.433,,2.197
3080,TICKET_ID_WAITING_4KOGAN,0.992,0.431,,2.197
3081,TICKET_ID_WAITING_4KOGAN,0.99,0.431,,2.197
3082,TICKET_ID_WAITING_4KOGAN,0.989,0.43,,2.196
3083,TICKET_ID_WAITING_4KOGAN,0.987,0.429,,2.196
3084,TICKET_ID_WAITING_4KOGAN,0.986,0.428,,2.196
3085,TICKET_ID_WAITING_4KOGAN,0.984,0.426,,2.195
3086,TICKET_ID_WAITING_4KOGAN,0.983,0.426,,2.195
3087,TICKET_ID_WAITING_4KOGAN,0.981,0.425,,2.195
3088,TICKET_ID_WAITING_4KOGAN,0.98,0.422,,2.194
3089,TICKET_ID_WAITING_4KOGAN,0.978,0.422,,2.194
3090,TICKET_ID_WAITING_4KOGAN,0.977,0.421,,2.194
3091,TICKET_ID_WAITING_4KOGAN,0.975,0.421,,2.194
3092,TICKET_ID_WAITING_4KOGAN,0.974,0.419,,2.193
3093,TICKET_ID_WAITING_4KOGAN,0.972,0.418,,2.192
3094,TICKET_ID_WAITING_4KOGAN,0.971,0.417,,2.192
3095,TICKET_ID_WAITING_4KOGAN,0.97,0.415,,2.198
3096,TICKET_ID_WAITING_4KOGAN,0.968,0.414,,2.198
3097,TICKET_ID_WAITING_4KOGAN,0.966,0.414,,2.197
3098,TICKET_ID_WAITING_4KOGAN,0.965,0.412,,2.197
3099,TICKET_ID_WAITING_4KOGAN,0.963,0.411,,2.197
3100,TICKET_ID_WAITING_4KOGAN,0.962,0.409,,2.196
3101,TICKET_ID_WAITING_4KOGAN,0.96,0.409,,2.196
3102,TICKET_ID_WAITING_4KOGAN,0.959,0.409,,2.196
3103,TICKET_ID_WAITING_4KOGAN,0.957,0.407,,2.195
3104,TICKET_ID_WAITING_4KOGAN,0.955,0.407,,2.195
3105,TICKET_ID_WAITING_4KOGAN,0.954,0.405,,2.194
3106,TICKET_ID_WAITING_4KOGAN,0.952,0.405,,2.193
3107,TICKET_ID_WAITING_4KOGAN,0.951,0.404,,2.194
3108,TICKET_ID_WAITING_4KOGAN,0.949,0.402,,2.194
3109,TICKET_ID_WAITING_4KOGAN,0.948,0.402,,2.193
3110,TICKET_ID_WAITING_4KOGAN,0.946,0.4,,2.193
3111,TICKET_ID_WAITING_4KOGAN,0.945,0.4,,2.192
3112,TICKET_ID_WAITING_4KOGAN,0.944,0.399,,2.193
3113,TICKET_ID_WAITING_4KOGAN,0.942,0.398,,2.192
3114,TICKET_ID_WAITING_4KOGAN,0.941,0.397,,2.193
3115,TICKET_ID_WAITING_4KOGAN,0.939,0.394,,2.192
3116,TICKET_ID_WAITING_4KOGAN,0.937,0.395,,2.191
3117,TICKET_ID_WAITING_4KOGAN,0.936,0.394,,2.19
3118,TICKET_ID_WAITING_4KOGAN,0.934,0.392,,2.189
3119,TICKET_ID_WAITING_4KOGAN,0.933,0.392,,2.19
3120,TICKET_ID_WAITING_4KOGAN,0.931,0.39,,2.189
3121,TICKET_ID_WAITING_4KOGAN,0.929,0.39,,2.188
3122,TICKET_ID_WAITING_4KOGAN,0.927,0.389,,2.187
3123,TICKET_ID_WAITING_4KOGAN,0.926,0.386,,2.187
3124,TICKET_ID_WAITING_4KOGAN,0.924,0.386,,2.186
3125,TICKET_ID_WAITING_4KOGAN,0.922,0.385,,2.186
3126,TICKET_ID_WAITING_4KOGAN,0.92,0.385,,2.185
3127,TICKET_ID_WAITING_4KOGAN,0.918,0.384,,2.184
3128,TICKET_ID_WAITING_4KOGAN,0.916,0.383,,2.184
3129,TICKET_ID_WAITING_4KOGAN,0.915,0.383,,2.183
3130,TICKET_ID_WAITING_4KOGAN,0.914,0.38,,2.183
3131,TICKET_ID_WAITING_4KOGAN,0.912,0.38,,2.182
3132,TICKET_ID_WAITING_4KOGAN,0.91,0.379,,2.181
3133,TICKET_ID_WAITING_4KOGAN,0.909,0.377,,2.181
3134,TICKET_ID_WAITING_4KOGAN,0.907,0.377,,2.18
3135,TICKET_ID_WAITING_4KOGAN,0.905,0.375,,2.18
3136,TICKET_ID_WAITING_4KOGAN,0.904,0.375,,2.179
3137,TICKET_ID_WAITING_4KOGAN,0.902,0.374,,2.18
3138,TICKET_ID_WAITING_4KOGAN,0.901,0.372,,2.179
3139,TICKET_ID_WAITING_4KOGAN,0.899,0.371,,2.178
3140,TICKET_ID_WAITING_4KOGAN,0.898,0.37,,2.178
3141,TICKET_ID_WAITING_4KOGAN,0.896,0.37,,2.178
3142,TICKET_ID_WAITING_4KOGAN,0.895,0.369,,2.177
3143,TICKET_ID_WAITING_4KOGAN,0.893,0.367,,2.177
3144,TICKET_ID_WAITING_4KOGAN,0.892,0.367,,2.177
3145,TICKET_ID_WAITING_4KOGAN,0.891,0.365,,2.177
3146,TICKET_ID_WAITING_4KOGAN,0.889,0.364,,2.176
3147,TICKET_ID_WAITING_4KOGAN,0.888,0.362,,2.176
3148,TICKET_ID_WAITING_4KOGAN,0.886,0.362,,2.175
3149,TICKET_ID_WAITING_4KOGAN,0.885,0.361,,2.175
3150,TICKET_ID_WAITING_4KOGAN,0.883,0.361,,2.176
3151,TICKET_ID_WAITING_4KOGAN,0.882,0.359,,2.175
3152,TICKET_ID_WAITING_4KOGAN,0.88,0.359,,2.173
3153,TICKET_ID_WAITING_4KOGAN,0.879,0.358,,2.173
3154,TICKET_ID_WAITING_4KOGAN,0.877,0.356,,2.173
3155,TICKET_ID_WAITING_4KOGAN,0.876,0.355,,2.173
3156,TICKET_ID_WAITING_4KOGAN,0.874,0.354,,2.172
3157,TICKET_ID_WAITING_4KOGAN,0.873,0.354,,2.172
3158,TICKET_ID_WAITING_4KOGAN,0.871,0.352,,2.171
3159,TICKET_ID_WAITING_4KOGAN,0.869,0.352,,2.171
3160,TICKET_ID_WAITING_4KOGAN,0.868,0.349,,2.17
3161,TICKET_ID_WAITING_4KOGAN,0.866,0.348,,2.169
3162,TICKET_ID_WAITING_4KOGAN,0.864,0.348,,2.17
3163,TICKET_ID_WAITING_4KOGAN,0.863,0.346,,2.169
3164,TICKET_ID_WAITING_4KOGAN,0.861,0.345,,2.169
3165,TICKET_ID_WAITING_4KOGAN,0.86,0.344,,2.168
3166,TICKET_ID_WAITING_4KOGAN,0.858,0.342,,2.168
3167,TICKET_ID_WAITING_4KOGAN,0.857,0.343,,2.167
3168,TICKET_ID_WAITING_4KOGAN,0.855,0.341,,2.166
3169,TICKET_ID_WAITING_4KOGAN,0.854,0.341,,2.166
3170,TICKET_ID_WAITING_4KOGAN,0.852,0.339,,2.165
3171,TICKET_ID_WAITING_4KOGAN,0.851,0.339,,2.165
3172,TICKET_ID_WAITING_4KOGAN,0.849,0.338,,2.165
3173,TICKET_ID_WAITING_4KOGAN,0.849,0.336,,2.165
3174,TICKET_ID_WAITING_4KOGAN,0.847,0.336,,2.165
3175,TICKET_ID_WAITING_4KOGAN,0.846,0.334,,2.164
3176,TICKET_ID_WAITING_4KOGAN,0.844,0.333,,2.159
3177,TICKET_ID_WAITING_4KOGAN,0.843,0.333,,2.159
3178,TICKET_ID_WAITING_4KOGAN,0.841,0.331,,2.16
3179,TICKET_ID_WAITING_4KOGAN,0.839,0.331,,2.161
3180,TICKET_ID_WAITING_4KOGAN,0.837,0.33,,2.161
3181,TICKET_ID_WAITING_4KOGAN,0.836,0.328,,2.161
3182,TICKET_ID_WAITING_4KOGAN,0.834,0.327,,2.16
3183,TICKET_ID_WAITING_4KOGAN,0.833,0.326,,2.16
3184,TICKET_ID_WAITING_4KOGAN,0.829,0.326,,2.157
3185,TICKET_ID_WAITING_4KOGAN,0.829,0.324,,2.159
3186,TICKET_ID_WAITING_4KOGAN,0.829,0.324,,2.159
3187,TICKET_ID_WAITING_4KOGAN,0.827,0.323,,2.159
3188,TICKET_ID_WAITING_4KOGAN,0.825,0.321,,2.159
3189,TICKET_ID_WAITING_4KOGAN,0.824,0.321,,2.158
3190,TICKET_ID_WAITING_4KOGAN,0.823,0.319,,2.158
3191,TICKET_ID_WAITING_4KOGAN,0.821,0.319,,2.158
3192,TICKET_ID_WAITING_4KOGAN,0.82,0.318,,2.158
3193,TICKET_ID_WAITING_4KOGAN,0.818,0.317,,2.157
3194,TICKET_ID_WAITING_4KOGAN,0.817,0.317,,2.157
3195,TICKET_ID_WAITING_4KOGAN,0.815,0.314,,2.156
3196,TICKET_ID_WAITING_4KOGAN,0.814,0.313,,2.157
3197,TICKET_ID_WAITING_4KOGAN,0.812,0.313,,2.156
3198,TICKET_ID_WAITING_4KOGAN,0.811,0.313,,2.156
3199,TICKET_ID_WAITING_4KOGAN,0.809,0.312,,2.156
3200,TICKET_ID_WAITING_4KOGAN,0.808,0.311,,2.155
3201,TICKET_ID_WAITING_4KOGAN,0.806,0.31,,2.155
3202,TICKET_ID_WAITING_4KOGAN,0.805,0.31,,2.154
3203,TICKET_ID_WAITING_4KOGAN,0.803,0.308,,2.154
3204,TICKET_ID_WAITING_4KOGAN,0.802,0.307,,2.153
3205,TICKET_ID_WAITING_4KOGAN,0.8,0.305,,2.153
3206,TICKET_ID_WAITING_4KOGAN,0.799,0.305,,2.152
3207,TICKET_ID_WAITING_4KOGAN,0.797,0.304,,2.151
3208,TICKET_ID_WAITING_4KOGAN,0.795,0.301,,2.151
3209,TICKET_ID_WAITING_4KOGAN,0.794,0.301,,2.151
3210,TICKET_ID_WAITING_4KOGAN,0.793,0.3,,2.151
3211,TICKET_ID_WAITING_4KOGAN,0.791,0.3,,2.151
3212,TICKET_ID_WAITING_4KOGAN,0.79,0.298,,2.15
3213,TICKET_ID_WAITING_4KOGAN,0.788,0.297,,2.15
3214,TICKET_ID_WAITING_4KOGAN,0.787,0.297,,2.149
3215,TICKET_ID_WAITING_4KOGAN,0.785,0.296,,2.149
3216,TICKET_ID_WAITING_4KOGAN,0.784,0.295,,2.148
3217,TICKET_ID_WAITING_4KOGAN,0.782,0.294,,2.148
3218,TICKET_ID_WAITING_4KOGAN,0.781,0.293,,2.147
3219,TICKET_ID_WAITING_4KOGAN,0.778,0.292,,2.145
3220,TICKET_ID_WAITING_4KOGAN,0.777,0.289,,2.146
3221,TICKET_ID_WAITING_4KOGAN,0.775,0.289,,2.144
3222,TICKET_ID_WAITING_4KOGAN,0.773,0.288,,2.144
3223,TICKET_ID_WAITING_4KOGAN,0.772,0.286,,2.144
3224,TICKET_ID_WAITING_4KOGAN,0.77,0.285,,2.144
3225,TICKET_ID_WAITING_4KOGAN,0.769,0.285,,2.143
3226,TICKET_ID_WAITING_4KOGAN,0.768,0.284,,2.144
3227,TICKET_ID_WAITING_4KOGAN,0.766,0.283,,2.144
3228,TICKET_ID_WAITING_4KOGAN,0.765,0.283,,2.143
3229,TICKET_ID_WAITING_4KOGAN,0.763,0.282,,2.143
3230,TICKET_ID_WAITING_4KOGAN,0.762,0.28,,2.142
3231,TICKET_ID_WAITING_4KOGAN,0.761,0.279,,2.143
3232,TICKET_ID_WAITING_4KOGAN,0.759,0.278,,2.142
3233,TICKET_ID_WAITING_4KOGAN,0.758,0.277,,2.142
3234,TICKET_ID_WAITING_4KOGAN,0.756,0.276,,2.141
3235,TICKET_ID_WAITING_4KOGAN,0.755,0.275,,2.141
3236,TICKET_ID_WAITING_4KOGAN,0.753,0.274,,2.141
3237,TICKET_ID_WAITING_4KOGAN,0.752,0.274,,2.14
3238,TICKET_ID_WAITING_4KOGAN,0.75,0.272,,2.14
3239,TICKET_ID_WAITING_4KOGAN,0.749,0.272,,2.14
3240,TICKET_ID_WAITING_4KOGAN,0.747,0.27,,2.14
3241,TICKET_ID_WAITING_4KOGAN,0.746,0.269,,2.14
3242,TICKET_ID_WAITING_4KOGAN,0.744,0.266,,2.139
3243,TICKET_ID_WAITING_4KOGAN,0.743,0.265,,2.139
3244,TICKET_ID_WAITING_4KOGAN,0.741,0.263,,2.138
3245,TICKET_ID_WAITING_4KOGAN,0.74,0.263,,2.138
3246,TICKET_ID_WAITING_4KOGAN,0.738,0.263,,2.137
3247,TICKET_ID_WAITING_4KOGAN,0.736,0.26,,2.137
3248,TICKET_ID_WAITING_4KOGAN,0.735,0.26,,2.136
3249,TICKET_ID_WAITING_4KOGAN,0.733,0.258,,2.135
3250,TICKET_ID_WAITING_4KOGAN,0.732,0.257,,2.135
3251,TICKET_ID_WAITING_4KOGAN,0.73,0.256,,2.135
3252,TICKET_ID_WAITING_4KOGAN,0.729,0.255,,2.135
3253,TICKET_ID_WAITING_4KOGAN,0.727,0.254,,2.135
3254,TICKET_ID_WAITING_4KOGAN,0.726,0.252,,2.133
3255,TICKET_ID_WAITING_4KOGAN,0.724,0.252,,2.133
3256,TICKET_ID_WAITING_4KOGAN,0.722,0.251,,2.133
3257,TICKET_ID_WAITING_4KOGAN,0.721,0.241,,2.132
3258,TICKET_ID_WAITING_4KOGAN,0.719,0.241,,2.132
3259,TICKET_ID_WAITING_4KOGAN,0.718,0.24,,2.131
3260,TICKET_ID_WAITING_4KOGAN,0.716,0.24,,2.131
3261,TICKET_ID_WAITING_4KOGAN,0.715,0.239,,2.131
3262,TICKET_ID_WAITING_4KOGAN,0.713,0.237,,2.131
3263,TICKET_ID_WAITING_4KOGAN,0.712,0.237,,2.13
3264,TICKET_ID_WAITING_4KOGAN,0.71,0.236,,2.13
3265,TICKET_ID_WAITING_4KOGAN,0.709,0.236,,2.129
3266,TICKET_ID_WAITING_4KOGAN,0.707,0.235,,2.128
3267,TICKET_ID_WAITING_4KOGAN,0.705,0.234,,2.128
3268,TICKET_ID_WAITING_4KOGAN,0.704,0.233,,2.128
3269,TICKET_ID_WAITING_4KOGAN,0.703,0.232,,2.128
3270,TICKET_ID_WAITING_4KOGAN,0.701,0.232,,2.128
3271,TICKET_ID_WAITING_4KOGAN,0.7,0.231,,2.127
3272,TICKET_ID_WAITING_4KOGAN,0.698,0.229,,2.127
3273,TICKET_ID_WAITING_4KOGAN,0.697,0.228,,2.126
3274,TICKET_ID_WAITING_4KOGAN,0.695,0.228,,2.126
3275,TICKET_ID_WAITING_4KOGAN,0.694,0.227,,2.126
3276,TICKET_ID_WAITING_4KOGAN,0.692,0.227,,2.126
3277,TICKET_ID_WAITING_4KOGAN,0.691,0.225,,2.125
3278,TICKET_ID_WAITING_4KOGAN,0.69,0.224,,2.124
3279,TICKET_ID_WAITING_4KOGAN,0.688,0.224,,2.125
3280,TICKET_ID_WAITING_4KOGAN,0.687,0.224,,2.124
3281,TICKET_ID_WAITING_4KOGAN,0.685,0.222,,2.124
3282,TICKET_ID_WAITING_4KOGAN,0.684,0.221,,2.124
3283,TICKET_ID_WAITING_4KOGAN,0.682,0.219,,2.118
3284,TICKET_ID_WAITING_4KOGAN,0.68,0.218,,2.119
3285,TICKET_ID_WAITING_4KOGAN,0.679,0.218,,2.119
3286,TICKET_ID_WAITING_4KOGAN,0.678,0.217,,2.121
3287,TICKET_ID_WAITING_4KOGAN,0.676,0.215,,2.121
3288,TICKET_ID_WAITING_4KOGAN,0.674,0.215,,2.121
3289,TICKET_ID_WAITING_4KOGAN,0.672,0.214,,2.121
3290,TICKET_ID_WAITING_4KOGAN,0.671,0.213,,2.121
3291,TICKET_ID_WAITING_4KOGAN,0.67,0.212,,2.12
3292,TICKET_ID_WAITING_4KOGAN,0.669,0.21,,2.12
3293,TICKET_ID_WAITING_4KOGAN,0.667,0.209,,2.12
3294,TICKET_ID_WAITING_4KOGAN,0.666,0.209,,2.12
3295,TICKET_ID_WAITING_4KOGAN,0.664,0.208,,2.12
3296,TICKET_ID_WAITING_4KOGAN,0.663,0.208,,2.119
3297,TICKET_ID_WAITING_4KOGAN,0.662,0.206,,2.118
3298,TICKET_ID_WAITING_4KOGAN,0.66,0.206,,2.119
3299,TICKET_ID_WAITING_4KOGAN,0.659,0.205,,2.118
3300,TICKET_ID_WAITING_4KOGAN,0.656,0.205,,2.116
3301,TICKET_ID_WAITING_4KOGAN,0.655,0.204,,2.116
3302,TICKET_ID_WAITING_4KOGAN,0.653,0.202,,2.115
3303,TICKET_ID_WAITING_4KOGAN,0.652,0.202,,2.115
3304,TICKET_ID_WAITING_4KOGAN,0.65,0.201,,2.116
3305,TICKET_ID_WAITING_4KOGAN,0.649,0.2,,2.115
3306,TICKET_ID_WAITING_4KOGAN,0.646,0.199,,2.113
3307,TICKET_ID_WAITING_4KOGAN,0.645,0.198,,2.113
3308,TICKET_ID_WAITING_4KOGAN,0.643,0.197,,2.112
3309,TICKET_ID_WAITING_4KOGAN,0.642,0.195,,2.112
3310,TICKET_ID_WAITING_4KOGAN,0.64,0.195,,2.111
3311,TICKET_ID_WAITING_4KOGAN,0.639,0.195,,2.112
3312,TICKET_ID_WAITING_4KOGAN,0.636,0.192,,2.11
3313,TICKET_ID_WAITING_4KOGAN,0.634,0.192,,2.109
3314,TICKET_ID_WAITING_4KOGAN,0.632,0.19,,2.109
3315,TICKET_ID_WAITING_4KOGAN,0.631,0.188,,2.108
3316,TICKET_ID_WAITING_4KOGAN,0.63,0.188,,2.108
3317,TICKET_ID_WAITING_4KOGAN,0.628,0.187,,2.108
3318,TICKET_ID_WAITING_4KOGAN,0.626,0.186,,2.107
3319,TICKET_ID_WAITING_4KOGAN,0.624,0.184,,2.107
3320,TICKET_ID_WAITING_4KOGAN,0.623,0.184,,2.106
3321,TICKET_ID_WAITING_4KOGAN,0.621,0.183,,2.106
3322,TICKET_ID_WAITING_4KOGAN,0.62,0.181,,2.105
3323,TICKET_ID_WAITING_4KOGAN,0.618,0.18,,2.105
3324,TICKET_ID_WAITING_4KOGAN,0.616,0.178,,2.103
3325,TICKET_ID_WAITING_4KOGAN,0.615,0.177,,2.103
3326,TICKET_ID_WAITING_4KOGAN,0.613,0.177,,2.102
3327,TICKET_ID_WAITING_4KOGAN,0.612,0.176,,2.102
3328,TICKET_ID_WAITING_4KOGAN,0.61,0.174,,2.102
3329,TICKET_ID_WAITING_4KOGAN,0.609,0.173,,2.101
3330,TICKET_ID_WAITING_4KOGAN,0.606,0.173,,2.1
3331,TICKET_ID_WAITING_4KOGAN,0.605,0.172,,2.1
3332,TICKET_ID_WAITING_4KOGAN,0.603,0.172,,2.099
3333,TICKET_ID_WAITING_4KOGAN,0.602,0.171,,2.099
3334,TICKET_ID_WAITING_4KOGAN,0.6,0.168,,2.098
3335,TICKET_ID_WAITING_4KOGAN,0.599,0.168,,2.098
3336,TICKET_ID_WAITING_4KOGAN,0.596,0.167,,2.096
3337,TICKET_ID_WAITING_4KOGAN,0.595,0.165,,2.096
3338,TICKET_ID_WAITING_4KOGAN,0.593,0.165,,2.096
3339,TICKET_ID_WAITING_4KOGAN,0.592,0.163,,2.095
3340,TICKET_ID_WAITING_4KOGAN,0.59,0.163,,2.094
3341,TICKET_ID_WAITING_4KOGAN,0.589,0.161,,2.095
3342,TICKET_ID_WAITING_4KOGAN,0.586,0.16,,2.093
3343,TICKET_ID_WAITING_4KOGAN,0.584,0.156,,2.092
3344,TICKET_ID_WAITING_4KOGAN,0.583,0.156,,2.092
3345,TICKET_ID_WAITING_4KOGAN,0.581,0.155,,2.091
3346,TICKET_ID_WAITING_4KOGAN,0.579,0.152,,2.091
3347,TICKET_ID_WAITING_4KOGAN,0.579,0.152,,2.091
3348,TICKET_ID_WAITING_4KOGAN,0.577,0.151,,2.09
3349,TICKET_ID_WAITING_4KOGAN,0.576,0.151,,2.089
3350,TICKET_ID_WAITING_4KOGAN,0.574,0.15,,2.089
3351,TICKET_ID_WAITING_4KOGAN,0.573,0.148,,2.088
3352,TICKET_ID_WAITING_4KOGAN,0.571,0.148,,2.089
3353,TICKET_ID_WAITING_4KOGAN,0.57,0.146,,2.088
3354,TICKET_ID_WAITING_4KOGAN,0.567,0.146,,2.086
3355,TICKET_ID_WAITING_4KOGAN,0.565,0.145,,2.085
3356,TICKET_ID_WAITING_4KOGAN,0.564,0.143,,2.085
3357,TICKET_ID_WAITING_4KOGAN,0.562,0.143,,2.085
3358,TICKET_ID_WAITING_4KOGAN,0.561,0.141,,2.085
3359,TICKET_ID_WAITING_4KOGAN,0.559,0.141,,2.085
3360,TICKET_ID_WAITING_4KOGAN,0.557,0.14,,2.083
3361,TICKET_ID_WAITING_4KOGAN,0.556,0.138,,2.083
3362,TICKET_ID_WAITING_4KOGAN,0.554,0.137,,2.082
3363,TICKET_ID_WAITING_4KOGAN,0.553,0.136,,2.082
3364,TICKET_ID_WAITING_4KOGAN,0.551,0.136,,2.082
3365,TICKET_ID_WAITING_4KOGAN,0.55,0.136,,2.082
3366,TICKET_ID_WAITING_4KOGAN,0.547,0.134,,2.08
3367,TICKET_ID_WAITING_4KOGAN,0.546,0.134,,2.08
3368,TICKET_ID_WAITING_4KOGAN,0.544,0.131,,2.079
3369,TICKET_ID_WAITING_4KOGAN,0.543,0.131,,2.079
3370,TICKET_ID_WAITING_4KOGAN,0.541,0.13,,2.078
3371,TICKET_ID_WAITING_4KOGAN,0.54,0.128,,2.079
3372,TICKET_ID_WAITING_4KOGAN,0.537,0.128,,2.077
3373,TICKET_ID_WAITING_4KOGAN,0.535,0.126,,2.077
3374,TICKET_ID_WAITING_4KOGAN,0.534,0.126,,2.076
3375,TICKET_ID_WAITING_4KOGAN,0.532,0.125,,2.075
3376,TICKET_ID_WAITING_4KOGAN,0.53,0.123,,2.075
3377,TICKET_ID_WAITING_4KOGAN,0.53,0.123,,2.075
3378,TICKET_ID_WAITING_4KOGAN,0.526,0.121,,2.074
3379,TICKET_ID_WAITING_4KOGAN,0.525,0.121,,2.072
3380,TICKET_ID_WAITING_4KOGAN,0.523,0.12,,2.073
3381,TICKET_ID_WAITING_4KOGAN,0.522,0.118,,2.072
3382,TICKET_ID_WAITING_4KOGAN,0.52,0.118,,2.072
3383,TICKET_ID_WAITING_4KOGAN,0.519,0.116,,2.072
3384,TICKET_ID_WAITING_4KOGAN,0.517,0.115,,2.071
3385,TICKET_ID_WAITING_4KOGAN,0.516,0.115,,2.071
3386,TICKET_ID_WAITING_4KOGAN,0.514,0.112,,2.07
3387,TICKET_ID_WAITING_4KOGAN,0.512,0.113,,2.07
3388,TICKET_ID_WAITING_4KOGAN,0.511,0.111,,2.07
3389,TICKET_ID_WAITING_4KOGAN,0.509,0.111,,2.07
3390,TICKET_ID_WAITING_4KOGAN,0.507,0.11,,2.068
3391,TICKET_ID_WAITING_4KOGAN,0.506,0.108,,2.067
3392,TICKET_ID_WAITING_4KOGAN,0.504,0.107,,2.067
3393,TICKET_ID_WAITING_4KOGAN,0.503,0.106,,2.068
3394,TICKET_ID_WAITING_4KOGAN,0.501,0.106,,2.067
3395,TICKET_ID_WAITING_4KOGAN,0.499,0.104,,2.068
3396,TICKET_ID_WAITING_4KOGAN,0.497,0.103,,2.066
3397,TICKET_ID_WAITING_4KOGAN,0.496,0.101,,2.066
3398,TICKET_ID_WAITING_4KOGAN,0.494,0.1,,2.066
3399,TICKET_ID_WAITING_4KOGAN,0.493,0.1,,2.065
3400,TICKET_ID_WAITING_4KOGAN,0.491,0.099,,2.065
3401,TICKET_ID_WAITING_4KOGAN,0.49,0.097,,2.064
3402,TICKET_ID_WAITING_4KOGAN,0.487,0.096,,2.062
3403,TICKET_ID_WAITING_4KOGAN,0.486,0.094,,2.062
3404,TICKET_ID_WAITING_4KOGAN,0.484,0.093,,2.061
3405,TICKET_ID_WAITING_4KOGAN,0.483,0.091,,2.061
3406,TICKET_ID_WAITING_4KOGAN,0.481,0.091,,2.06
3407,TICKET_ID_WAITING_4KOGAN,0.479,0.088,,2.061
3408,TICKET_ID_WAITING_4KOGAN,0.477,0.086,,2.059
3409,TICKET_ID_WAITING_4KOGAN,0.475,0.086,,2.059
3410,TICKET_ID_WAITING_4KOGAN,0.474,0.084,,2.058
3411,TICKET_ID_WAITING_4KOGAN,0.473,0.084,,2.058
3412,TICKET_ID_WAITING_4KOGAN,0.471,0.083,,2.058
3413,TICKET_ID_WAITING_4KOGAN,0.47,0.082,,2.059
3414,TICKET_ID_WAITING_4KOGAN,0.467,0.082,,2.057
3415,TICKET_ID_WAITING_4KOGAN,0.466,0.08,,2.057
3416,TICKET_ID_WAITING_4KOGAN,0.464,0.079,,2.057
3417,TICKET_ID_WAITING_4KOGAN,0.463,0.078,,2.056
3418,TICKET_ID_WAITING_4KOGAN,0.461,0.078,,2.056
3419,TICKET_ID_WAITING_4KOGAN,0.459,0.077,,2.055
3420,TICKET_ID_WAITING_4KOGAN,0.457,0.075,,2.054
3421,TICKET_ID_WAITING_4KOGAN,0.454,0.074,,2.052
3422,TICKET_ID_WAITING_4KOGAN,0.452,0.073,,2.051
3423,TICKET_ID_WAITING_4KOGAN,0.45,0.073,,2.051
3424,TICKET_ID_WAITING_4KOGAN,0.449,0.072,,2.05
3425,TICKET_ID_WAITING_4KOGAN,0.447,0.07,,2.05
3426,TICKET_ID_WAITING_4KOGAN,0.446,0.069,,2.049
3427,TICKET_ID_WAITING_4KOGAN,0.444,0.068,,2.048
3428,TICKET_ID_WAITING_4KOGAN,0.442,0.068,,2.048
3429,TICKET_ID_WAITING_4KOGAN,0.441,0.067,,2.048
3430,TICKET_ID_WAITING_4KOGAN,0.439,0.065,,2.047
3431,TICKET_ID_WAITING_4KOGAN,0.437,0.065,,2.046
3432,TICKET_ID_WAITING_4KOGAN,0.435,0.063,,2.046
3433,TICKET_ID_WAITING_4KOGAN,0.434,0.062,,2.045
3434,TICKET_ID_WAITING_4KOGAN,0.432,0.061,,2.045
3435,TICKET_ID_WAITING_4KOGAN,0.431,0.06,,2.045
3436,TICKET_ID_WAITING_4KOGAN,0.429,0.058,,2.045
3437,TICKET_ID_WAITING_4KOGAN,0.427,0.058,,2.043
3438,TICKET_ID_WAITING_4KOGAN,0.426,0.058,,2.042
3439,TICKET_ID_WAITING_4KOGAN,0.424,0.056,,2.042
3440,TICKET_ID_WAITING_4KOGAN,0.423,0.055,,2.042
3441,TICKET_ID_WAITING_4KOGAN,0.421,0.055,,2.042
3442,TICKET_ID_WAITING_4KOGAN,0.42,0.053,,2.042
3443,TICKET_ID_WAITING_4KOGAN,0.417,0.053,,2.041
3444,TICKET_ID_WAITING_4KOGAN,0.416,0.052,,2.04
3445,TICKET_ID_WAITING_4KOGAN,0.414,0.05,,2.039
3446,TICKET_ID_WAITING_4KOGAN,0.413,0.05,,2.039
